customer_id,event_date,event_type
CUST04926,2025-02-08,site_visit
CUST04927,2025-07-06,cart_abandon
CUST04928,2025-07-27,site_visit
CUST04929,2025-06-08,site_visit
CUST04929,2025-05-17,email_open
CUST04929,2025-06-13,cart_abandon
CUST04930,2025-06-27,email_open
CUST04930,2025-06-16,cart_abandon
CUST04930,2025-06-28,site_visit
CUST04930,2025-07-24,review_submitted
CUST04930,2025-07-07,cart_add
CUST04930,2025-07-08,site_visit
CUST04930,2025-07-19,site_visit
CUST04931,2025-01-10,cart_add
CUST04931,2024-12-03,cart_abandon
CUST04932,2024-11-24,cart_add
CUST04933,2025-07-11,cart_add
CUST04933,2025-07-08,site_visit
CUST04933,2025-07-14,site_visit
CUST04933,2025-07-19,site_visit
CUST04933,2025-07-07,site_visit
CUST04933,2025-07-10,site_visit
CUST04933,2025-07-20,site_visit
CUST04933,2025-07-26,cart_abandon
CUST04934,2025-06-07,cart_add
CUST04934,2025-02-24,cart_abandon
CUST04934,2025-07-27,site_visit
CUST04934,2025-04-25,review_submitted
CUST04934,2025-04-23,site_visit
CUST04934,2025-05-29,site_visit
CUST04934,2025-02-28,cart_abandon
CUST04934,2025-07-22,site_visit
CUST04934,2025-04-26,site_visit
CUST04935,2024-12-06,site_visit
CUST04936,2025-04-13,site_visit
CUST04937,2025-07-27,cart_add
CUST04937,2025-06-13,cart_abandon
CUST04937,2025-07-18,cart_add
CUST04937,2025-07-28,site_visit
CUST04937,2025-06-21,email_open
CUST04938,2025-03-29,email_open
CUST04939,2025-03-17,email_open
CUST04940,2025-07-18,site_visit
CUST04940,2025-07-07,cart_add
CUST04940,2025-06-01,email_open
CUST04940,2025-05-29,email_open
CUST04940,2025-06-27,site_visit
CUST04941,2024-11-30,site_visit
CUST04942,2025-07-15,email_open
CUST04943,2025-07-01,site_visit
CUST04943,2025-07-20,site_visit
CUST04943,2025-06-13,email_open
CUST04943,2025-06-12,site_visit
CUST04944,2025-01-17,cart_add
CUST04945,2025-06-16,cart_add
CUST04945,2025-04-23,review_submitted
CUST04945,2025-05-20,site_visit
CUST04946,2025-07-18,support_ticket
CUST04946,2025-07-19,email_open
CUST04946,2025-07-31,email_open
CUST04946,2025-07-05,site_visit
CUST04947,2025-06-26,cart_add
CUST04947,2025-01-25,email_open
CUST04947,2025-07-01,site_visit
CUST04947,2024-12-30,site_visit
CUST04948,2025-07-22,cart_add
CUST04948,2025-06-04,cart_add
CUST04948,2025-06-20,email_open
CUST04949,2025-07-23,cart_add
CUST04949,2025-06-09,site_visit
CUST04949,2025-06-23,site_visit
CUST04949,2025-04-29,site_visit
CUST04949,2025-07-15,site_visit
CUST04950,2025-07-15,cart_add
CUST04950,2025-06-26,cart_add
CUST04950,2025-05-15,email_open
CUST04950,2025-06-27,site_visit
CUST04950,2025-06-04,site_visit
CUST04950,2025-07-17,cart_abandon
CUST04951,2025-03-15,site_visit
CUST04952,2024-09-24,site_visit
CUST04953,2025-06-18,cart_add
CUST04954,2025-04-06,cart_abandon
CUST04954,2025-06-26,review_submitted
CUST04955,2025-01-07,cart_add
CUST04955,2025-02-07,site_visit
CUST04955,2025-02-06,site_visit
CUST04956,2025-05-07,site_visit
CUST04956,2025-04-01,support_ticket
CUST04956,2025-03-27,cart_abandon
CUST04957,2025-03-02,site_visit
CUST04958,2025-01-07,site_visit
CUST04958,2025-04-27,cart_add
CUST04959,2025-03-12,email_open
CUST04960,2025-04-13,site_visit
CUST04960,2025-06-26,site_visit
CUST04960,2025-05-17,site_visit
CUST04961,2025-03-27,support_ticket
CUST04961,2025-06-14,support_ticket
CUST04961,2025-01-02,cart_add
CUST04961,2025-05-26,email_open
CUST04962,2025-07-10,review_submitted
CUST04963,2025-04-24,email_open
CUST04964,2025-06-13,site_visit
CUST04964,2025-03-19,site_visit
CUST04964,2025-05-30,cart_add
CUST04964,2025-06-14,email_open
CUST04964,2025-07-29,cart_abandon
CUST04965,2025-03-24,site_visit
CUST04966,2024-11-09,cart_add
CUST04967,2025-07-22,cart_add
CUST04967,2025-07-26,cart_add
CUST04967,2025-07-27,cart_abandon
CUST04967,2025-07-18,site_visit
CUST04967,2025-07-20,cart_add
CUST04967,2025-07-13,site_visit
CUST04968,2025-04-26,site_visit
CUST04968,2025-07-27,email_open
CUST04968,2025-06-10,cart_add
CUST04968,2025-02-16,cart_add
CUST04968,2025-02-28,cart_add
CUST04969,2025-07-22,email_open
CUST04969,2025-07-21,cart_abandon
CUST04969,2025-07-14,support_ticket
CUST04970,2025-01-19,support_ticket
CUST04970,2024-11-22,site_visit
CUST04971,2025-06-14,email_open
CUST04972,2025-06-11,site_visit
CUST04972,2025-07-26,site_visit
CUST04972,2025-06-30,site_visit
CUST04972,2025-06-20,site_visit
CUST04972,2025-07-20,email_open
CUST04972,2025-07-12,cart_abandon
CUST04972,2025-07-27,site_visit
CUST04973,2025-06-28,email_open
CUST04974,2025-05-03,cart_add
CUST04975,2025-06-13,cart_abandon
CUST04976,2025-01-11,email_open
CUST04976,2025-01-06,cart_add
CUST04977,2025-02-24,site_visit
CUST04978,2025-01-07,site_visit
CUST04979,2024-09-27,email_open
CUST04980,2024-03-22,site_visit
CUST04981,2025-07-19,site_visit
CUST04981,2025-07-19,site_visit
CUST04981,2025-07-31,cart_add
CUST04981,2025-07-30,site_visit
CUST04981,2025-07-26,site_visit
CUST04981,2025-07-31,cart_abandon
CUST04982,2025-04-13,site_visit
CUST04983,2025-03-04,cart_abandon
CUST04983,2025-06-22,site_visit
CUST04983,2025-06-19,site_visit
CUST04983,2025-05-30,email_open
CUST04984,2025-07-08,cart_add
CUST04984,2025-06-13,cart_add
CUST04984,2025-06-28,site_visit
CUST04984,2025-07-28,site_visit
CUST04984,2025-05-28,site_visit
CUST04984,2025-05-16,site_visit
CUST04984,2025-05-25,cart_add
CUST04984,2025-05-06,site_visit
CUST04984,2025-07-29,email_open
CUST04985,2025-06-07,site_visit
CUST04985,2025-01-05,site_visit
CUST04985,2025-05-25,site_visit
CUST04986,2025-05-17,support_ticket
CUST04987,2025-03-18,site_visit
CUST04987,2025-07-27,cart_abandon
CUST04987,2025-02-24,email_open
CUST04987,2025-04-17,cart_add
CUST04988,2025-04-05,site_visit
CUST04989,2025-07-20,cart_add
CUST04989,2025-06-03,cart_abandon
CUST04989,2025-03-28,cart_abandon
CUST04989,2025-03-30,cart_abandon
CUST04990,2025-05-05,email_open
CUST04990,2025-07-31,site_visit
CUST04990,2025-04-23,cart_abandon
CUST04990,2025-05-23,cart_abandon
CUST04991,2025-07-25,site_visit
CUST04991,2025-07-21,site_visit
CUST04991,2025-07-30,site_visit
CUST04991,2025-07-22,site_visit
CUST04991,2025-07-31,site_visit
CUST04991,2025-07-26,cart_abandon
CUST04991,2025-07-28,site_visit
CUST04992,2025-01-28,site_visit
CUST04992,2025-07-13,site_visit
CUST04992,2025-03-06,review_submitted
CUST04992,2025-03-11,site_visit
CUST04993,2025-04-10,site_visit
CUST04994,2025-07-09,email_open
CUST04994,2025-04-27,site_visit
CUST04995,2024-06-20,email_open
CUST04996,2025-07-29,site_visit
CUST04996,2025-06-21,email_open
CUST04997,2024-06-24,cart_abandon
CUST04998,2024-12-31,site_visit
CUST04999,2025-06-24,cart_add
CUST04999,2025-06-03,cart_add
CUST04999,2025-07-06,site_visit
CUST04999,2025-06-28,cart_abandon
CUST04999,2025-06-10,cart_abandon
CUST04999,2025-07-08,cart_add
CUST04999,2025-06-23,site_visit
CUST04999,2025-05-02,site_visit
CUST05000,2025-03-17,site_visit
CUST05000,2025-01-31,site_visit
CUST05000,2025-01-01,cart_abandon
CUST05000,2025-02-11,site_visit
CUST05000,2025-06-17,cart_add
CUST05000,2025-07-24,email_open
CUST05000,2025-04-09,site_visit
CUST05001,2025-05-30,cart_add
CUST05002,2025-07-30,cart_add
CUST05002,2025-06-01,cart_add
CUST05003,2025-05-29,email_open
CUST05003,2025-07-14,site_visit
CUST05003,2025-07-22,cart_abandon
CUST05003,2025-07-31,site_visit
CUST05003,2025-07-01,cart_add
CUST05004,2024-11-28,site_visit
CUST05005,2025-07-10,email_open
CUST05005,2025-06-13,support_ticket
CUST05005,2025-07-18,cart_add
CUST05005,2025-07-09,email_open
CUST05005,2025-07-26,cart_abandon
CUST05005,2025-05-21,site_visit
CUST05005,2025-05-24,cart_add
CUST05005,2025-06-05,site_visit
CUST05006,2024-05-02,site_visit
CUST05007,2025-05-15,email_open
CUST05007,2025-05-01,cart_add
CUST05007,2025-07-11,site_visit
CUST05007,2025-04-19,site_visit
CUST05007,2025-06-16,site_visit
CUST05008,2025-05-27,site_visit
CUST05008,2025-07-31,site_visit
CUST05008,2025-05-26,site_visit
CUST05009,2024-05-26,site_visit
CUST05010,2024-10-15,support_ticket
CUST05011,2025-02-10,site_visit
CUST05012,2025-06-28,site_visit
CUST05012,2025-07-14,site_visit
CUST05013,2025-04-08,cart_abandon
CUST05013,2025-04-27,support_ticket
CUST05013,2025-02-24,cart_add
CUST05014,2025-05-11,cart_abandon
CUST05015,2025-07-02,cart_abandon
CUST05016,2024-06-17,site_visit
CUST05017,2024-02-27,site_visit
CUST05018,2025-02-12,site_visit
CUST05019,2024-12-14,site_visit
CUST05019,2025-02-03,cart_add
CUST05020,2025-07-28,cart_add
CUST05020,2025-06-07,cart_add
CUST05020,2025-05-29,email_open
CUST05020,2025-07-04,site_visit
CUST05020,2025-07-31,site_visit
CUST05020,2025-07-16,site_visit
CUST05020,2025-06-01,site_visit
CUST05020,2025-06-29,site_visit
CUST05021,2025-06-09,site_visit
CUST05021,2025-06-24,cart_add
CUST05021,2025-07-01,cart_abandon
CUST05021,2025-03-03,cart_abandon
CUST05021,2025-03-11,cart_add
CUST05021,2025-07-15,email_open
CUST05021,2025-02-01,site_visit
CUST05021,2025-05-04,cart_add
CUST05022,2025-02-04,review_submitted
CUST05022,2024-11-08,site_visit
CUST05023,2025-07-02,email_open
CUST05023,2025-07-27,email_open
CUST05023,2025-07-06,site_visit
CUST05023,2025-07-20,support_ticket
CUST05023,2025-07-22,site_visit
CUST05024,2025-07-06,site_visit
CUST05024,2025-06-30,site_visit
CUST05024,2025-07-18,site_visit
CUST05024,2025-07-25,site_visit
CUST05025,2025-07-06,cart_add
CUST05025,2025-07-03,email_open
CUST05025,2025-07-23,cart_abandon
CUST05025,2025-07-12,site_visit
CUST05025,2025-06-23,site_visit
CUST05025,2025-07-25,cart_add
CUST05026,2025-04-16,cart_abandon
CUST05026,2024-12-31,cart_add
CUST05027,2025-02-03,site_visit
CUST05028,2024-09-02,cart_add
CUST05029,2025-03-23,site_visit
CUST05030,2024-08-05,site_visit
CUST05031,2025-06-09,site_visit
CUST05032,2025-03-02,site_visit
CUST05033,2025-03-13,email_open
CUST05033,2025-02-26,cart_add
CUST05033,2025-07-25,site_visit
CUST05033,2025-04-28,email_open
CUST05033,2025-02-12,cart_abandon
CUST05033,2025-01-12,cart_abandon
CUST05034,2025-05-16,site_visit
CUST05034,2025-04-26,site_visit
CUST05035,2025-02-17,site_visit
CUST05036,2024-09-19,site_visit
CUST05036,2025-07-12,site_visit
CUST05036,2025-01-16,site_visit
CUST05037,2025-07-13,cart_add
CUST05037,2025-01-14,site_visit
CUST05038,2025-07-13,review_submitted
CUST05038,2025-07-26,site_visit
CUST05038,2025-07-25,email_open
CUST05038,2025-07-27,site_visit
CUST05038,2025-07-16,cart_abandon
CUST05038,2025-07-22,site_visit
CUST05038,2025-07-24,email_open
CUST05038,2025-07-23,cart_add
CUST05038,2025-07-29,email_open
CUST05038,2025-07-24,site_visit
CUST05038,2025-07-21,cart_abandon
CUST05039,2025-05-30,cart_abandon
CUST05039,2025-07-05,site_visit
CUST05040,2025-07-19,cart_add
CUST05040,2025-07-04,site_visit
CUST05040,2025-07-27,site_visit
CUST05040,2025-06-23,site_visit
CUST05040,2025-07-24,cart_abandon
CUST05040,2025-06-28,site_visit
CUST05040,2025-07-16,site_visit
CUST05040,2025-07-13,review_submitted
CUST05041,2025-04-12,email_open
CUST05041,2025-04-15,site_visit
CUST05041,2025-04-29,site_visit
CUST05042,2025-01-20,review_submitted
CUST05043,2025-04-19,cart_abandon
CUST05044,2025-02-08,cart_abandon
CUST05044,2025-05-06,site_visit
CUST05044,2025-07-12,support_ticket
CUST05044,2025-02-24,cart_abandon
CUST05044,2025-03-09,cart_add
CUST05045,2025-03-09,site_visit
CUST05046,2025-07-04,review_submitted
CUST05046,2025-04-03,review_submitted
CUST05047,2025-03-19,cart_abandon
CUST05047,2024-11-29,site_visit
CUST05047,2025-05-05,cart_abandon
CUST05048,2025-02-25,site_visit
CUST05048,2025-06-20,cart_add
CUST05049,2024-12-11,site_visit
CUST05050,2025-01-17,site_visit
CUST05050,2024-12-20,cart_abandon
CUST05050,2025-01-30,site_visit
CUST05050,2025-06-29,cart_abandon
CUST05050,2025-07-24,site_visit
CUST05051,2025-05-10,cart_add
CUST05052,2025-04-17,email_open
CUST05052,2025-06-03,site_visit
CUST05052,2025-06-13,cart_add
CUST05052,2025-07-09,site_visit
CUST05052,2025-04-13,site_visit
CUST05052,2025-04-18,cart_add
CUST05053,2024-10-26,site_visit
CUST05054,2024-05-26,cart_abandon
CUST05055,2024-12-03,site_visit
CUST05056,2025-04-29,cart_add
CUST05056,2025-01-17,email_open
CUST05056,2025-02-08,cart_abandon
CUST05057,2024-12-12,site_visit
CUST05057,2025-03-05,site_visit
CUST05058,2024-12-04,site_visit
CUST05058,2025-07-07,site_visit
CUST05058,2024-12-28,site_visit
CUST05058,2024-10-26,cart_abandon
CUST05058,2025-07-28,support_ticket
CUST05058,2025-03-30,cart_add
CUST05058,2024-08-21,cart_add
CUST05058,2025-01-16,site_visit
CUST05059,2025-01-15,support_ticket
CUST05059,2025-01-04,cart_add
CUST05060,2025-05-30,site_visit
CUST05061,2025-06-28,site_visit
CUST05061,2025-07-28,site_visit
CUST05061,2025-07-07,review_submitted
CUST05061,2025-07-30,cart_abandon
CUST05062,2025-06-29,cart_add
CUST05062,2025-07-28,site_visit
CUST05062,2025-07-24,site_visit
CUST05062,2025-07-01,site_visit
CUST05063,2025-04-03,site_visit
CUST05064,2024-08-25,cart_add
CUST05065,2025-03-28,site_visit
CUST05065,2025-07-11,email_open
CUST05065,2025-07-19,support_ticket
CUST05066,2025-01-17,site_visit
CUST05067,2025-02-02,cart_add
CUST05068,2024-11-14,site_visit
CUST05069,2025-07-05,site_visit
CUST05069,2025-07-15,site_visit
CUST05069,2025-07-13,site_visit
CUST05070,2024-02-29,cart_abandon
CUST05071,2025-02-09,cart_abandon
CUST05071,2025-05-30,site_visit
CUST05071,2025-05-18,site_visit
CUST05072,2025-04-09,site_visit
CUST05072,2025-06-23,cart_add
CUST05073,2025-01-31,email_open
CUST05073,2025-04-27,site_visit
CUST05074,2025-04-08,site_visit
CUST05075,2025-07-17,email_open
CUST05075,2025-07-23,email_open
CUST05075,2025-07-19,cart_abandon
CUST05075,2025-07-17,site_visit
CUST05075,2025-07-28,cart_abandon
CUST05075,2025-07-24,site_visit
CUST05075,2025-07-17,email_open
CUST05075,2025-07-25,site_visit
CUST05076,2025-01-02,site_visit
CUST05076,2025-07-17,site_visit
CUST05077,2025-04-18,cart_add
CUST05078,2025-01-26,cart_abandon
CUST05079,2025-06-08,review_submitted
CUST05079,2025-02-17,cart_add
CUST05080,2025-02-01,site_visit
CUST05080,2025-05-08,site_visit
CUST05080,2025-04-20,site_visit
CUST05080,2025-01-10,site_visit
CUST05080,2024-10-16,cart_add
CUST05081,2024-07-13,site_visit
CUST05082,2024-09-30,site_visit
CUST05083,2025-07-12,site_visit
CUST05083,2025-07-19,support_ticket
CUST05083,2025-07-09,cart_add
CUST05084,2024-07-13,cart_add
CUST05085,2024-08-25,site_visit
CUST05086,2025-05-26,cart_abandon
CUST05086,2025-02-16,site_visit
CUST05087,2025-05-05,site_visit
CUST05088,2024-12-21,site_visit
CUST05089,2025-05-01,site_visit
CUST05089,2025-07-22,site_visit
CUST05089,2025-01-13,support_ticket
CUST05089,2025-05-01,cart_add
CUST05090,2024-08-01,cart_abandon
CUST05091,2025-02-03,site_visit
CUST05092,2024-03-06,cart_add
CUST05093,2025-07-23,site_visit
CUST05093,2025-06-01,cart_add
CUST05093,2025-06-09,review_submitted
CUST05093,2025-07-05,site_visit
CUST05093,2025-05-25,cart_abandon
CUST05093,2025-06-01,site_visit
CUST05094,2024-08-30,cart_add
CUST05095,2025-05-05,site_visit
CUST05096,2024-11-23,site_visit
CUST05096,2025-03-03,site_visit
CUST05096,2025-02-09,site_visit
CUST05097,2025-05-08,site_visit
CUST05097,2025-07-16,cart_add
CUST05097,2025-07-27,site_visit
CUST05097,2025-07-30,site_visit
CUST05097,2025-07-15,cart_abandon
CUST05097,2025-07-02,site_visit
CUST05098,2024-11-18,cart_add
CUST05098,2025-05-10,cart_abandon
CUST05099,2025-03-25,email_open
CUST05100,2024-08-05,cart_add
CUST05101,2024-10-30,site_visit
CUST05101,2025-07-04,email_open
CUST05102,2025-05-12,site_visit
CUST05102,2025-03-07,site_visit
CUST05103,2024-12-19,site_visit
CUST05103,2024-12-03,cart_add
CUST05104,2024-10-08,cart_add
CUST05105,2025-04-01,cart_add
CUST05106,2025-01-09,site_visit
CUST05107,2025-02-01,cart_add
CUST05108,2025-03-21,cart_abandon
CUST05109,2025-06-06,cart_abandon
CUST05109,2025-06-10,cart_add
CUST05109,2025-07-28,cart_add
CUST05109,2025-06-04,cart_add
CUST05110,2025-07-12,cart_abandon
CUST05110,2025-07-25,site_visit
CUST05110,2025-07-20,site_visit
CUST05110,2025-07-18,site_visit
CUST05110,2025-07-29,cart_abandon
CUST05110,2025-07-15,site_visit
CUST05110,2025-07-30,site_visit
CUST05110,2025-07-22,cart_add
CUST05110,2025-07-11,site_visit
CUST05110,2025-07-21,cart_abandon
CUST05111,2025-07-28,site_visit
CUST05111,2025-07-22,email_open
CUST05111,2025-07-17,site_visit
CUST05111,2025-07-25,site_visit
CUST05111,2025-07-30,email_open
CUST05111,2025-07-22,email_open
CUST05111,2025-07-12,site_visit
CUST05111,2025-07-31,cart_abandon
CUST05112,2025-07-03,email_open
CUST05112,2025-07-23,email_open
CUST05112,2025-07-28,site_visit
CUST05112,2025-06-11,cart_add
CUST05112,2025-06-08,site_visit
CUST05113,2024-12-31,site_visit
CUST05113,2025-01-26,cart_add
CUST05114,2025-04-08,site_visit
CUST05114,2025-05-23,cart_abandon
CUST05114,2025-03-30,site_visit
CUST05115,2024-11-08,review_submitted
CUST05116,2025-04-16,review_submitted
CUST05116,2025-01-24,cart_add
CUST05116,2025-07-22,cart_add
CUST05117,2024-12-09,site_visit
CUST05117,2025-07-04,cart_add
CUST05118,2024-11-21,cart_add
CUST05118,2024-11-13,site_visit
CUST05119,2025-03-26,site_visit
CUST05119,2025-04-10,cart_abandon
CUST05119,2025-07-24,email_open
CUST05120,2024-08-07,site_visit
CUST05121,2025-05-26,cart_abandon
CUST05122,2025-06-30,site_visit
CUST05122,2025-06-19,email_open
CUST05122,2025-07-05,site_visit
CUST05123,2024-10-02,review_submitted
CUST05124,2025-03-13,email_open
CUST05124,2025-05-30,site_visit
CUST05125,2025-07-16,site_visit
CUST05125,2025-07-10,cart_abandon
CUST05125,2025-06-13,site_visit
CUST05125,2025-07-25,site_visit
CUST05126,2025-01-13,cart_abandon
CUST05126,2025-06-06,site_visit
CUST05126,2025-05-07,site_visit
CUST05126,2025-03-09,cart_abandon
CUST05126,2025-07-03,cart_abandon
CUST05126,2025-05-05,site_visit
CUST05127,2025-01-08,site_visit
CUST05127,2024-12-26,site_visit
CUST05127,2025-06-03,site_visit
CUST05128,2024-08-11,cart_abandon
CUST05129,2024-10-24,cart_add
CUST05130,2025-05-10,cart_abandon
CUST05130,2025-06-14,cart_add
CUST05130,2025-07-04,site_visit
CUST05130,2025-07-10,site_visit
CUST05130,2025-05-31,cart_add
CUST05130,2025-05-16,site_visit
CUST05131,2025-01-12,site_visit
CUST05131,2025-06-27,site_visit
CUST05132,2025-05-10,cart_add
CUST05133,2025-01-24,cart_add
CUST05134,2024-08-02,support_ticket
CUST05135,2025-07-31,site_visit
CUST05135,2025-07-21,cart_abandon
CUST05135,2025-07-21,email_open
CUST05136,2024-10-01,email_open
CUST05137,2025-01-21,cart_add
CUST05137,2024-12-18,site_visit
CUST05138,2024-12-22,cart_abandon
CUST05139,2025-03-25,site_visit
CUST05140,2025-06-26,cart_add
CUST05140,2025-07-12,site_visit
CUST05140,2025-07-09,cart_add
CUST05140,2025-07-25,site_visit
CUST05140,2025-07-03,cart_abandon
CUST05140,2025-07-10,cart_add
CUST05141,2025-07-09,support_ticket
CUST05141,2025-05-18,site_visit
CUST05142,2025-03-18,email_open
CUST05143,2025-06-02,cart_abandon
CUST05143,2025-01-03,cart_add
CUST05144,2025-05-16,site_visit
CUST05144,2025-05-17,cart_abandon
CUST05144,2025-04-14,site_visit
CUST05145,2024-11-10,cart_abandon
CUST05146,2025-06-17,cart_add
CUST05146,2025-07-29,site_visit
CUST05146,2025-07-06,site_visit
CUST05146,2025-07-07,cart_add
CUST05146,2025-07-16,cart_add
CUST05146,2025-07-14,cart_abandon
CUST05146,2025-06-06,site_visit
CUST05147,2025-03-07,site_visit
CUST05147,2025-07-08,email_open
CUST05147,2025-07-17,review_submitted
CUST05148,2025-07-06,cart_add
CUST05148,2025-07-05,email_open
CUST05148,2025-07-01,site_visit
CUST05148,2025-06-26,cart_add
CUST05148,2025-06-24,site_visit
CUST05149,2025-04-13,site_visit
CUST05149,2025-01-24,site_visit
CUST05149,2025-02-04,cart_abandon
CUST05150,2025-01-01,site_visit
CUST05151,2025-01-10,site_visit
CUST05151,2025-06-22,cart_abandon
CUST05151,2025-04-13,site_visit
CUST05151,2024-11-28,cart_add
CUST05152,2025-05-02,site_visit
CUST05152,2024-10-05,cart_add
CUST05152,2024-09-12,site_visit
CUST05153,2025-06-17,site_visit
CUST05153,2025-06-11,site_visit
CUST05153,2025-07-25,site_visit
CUST05153,2025-07-14,site_visit
CUST05153,2025-07-18,email_open
CUST05153,2025-07-28,cart_abandon
CUST05154,2025-07-14,site_visit
CUST05154,2025-05-15,email_open
CUST05154,2025-05-21,cart_add
CUST05155,2025-03-04,cart_add
CUST05155,2025-02-26,site_visit
CUST05156,2025-01-18,site_visit
CUST05157,2024-08-28,cart_add
CUST05158,2025-07-01,cart_abandon
CUST05158,2025-03-19,site_visit
CUST05158,2025-06-25,cart_add
CUST05158,2025-04-01,cart_add
CUST05159,2025-06-25,site_visit
CUST05160,2024-12-29,cart_abandon
CUST05161,2025-02-23,cart_add
CUST05161,2025-06-23,site_visit
CUST05162,2025-06-01,site_visit
CUST05163,2025-02-17,cart_abandon
CUST05163,2025-02-15,site_visit
CUST05164,2025-01-08,site_visit
CUST05165,2025-04-17,cart_abandon
CUST05166,2025-07-23,cart_add
CUST05166,2025-07-30,site_visit
CUST05166,2025-07-26,review_submitted
CUST05166,2025-07-24,cart_add
CUST05166,2025-07-30,review_submitted
CUST05166,2025-07-30,site_visit
CUST05166,2025-07-31,cart_abandon
CUST05166,2025-07-25,cart_abandon
CUST05167,2025-02-06,email_open
CUST05168,2025-04-12,cart_abandon
CUST05169,2025-05-10,site_visit
CUST05170,2025-07-19,site_visit
CUST05171,2025-06-22,site_visit
CUST05172,2024-12-05,cart_abandon
CUST05173,2024-05-10,site_visit
CUST05174,2024-03-22,support_ticket
CUST05175,2025-02-06,cart_abandon
CUST05175,2025-03-04,email_open
CUST05176,2025-07-23,cart_add
CUST05176,2025-06-01,cart_add
CUST05176,2025-05-24,site_visit
CUST05176,2025-06-09,site_visit
CUST05176,2025-07-17,cart_add
CUST05176,2025-07-11,site_visit
CUST05177,2025-06-01,site_visit
CUST05177,2025-06-07,email_open
CUST05177,2025-07-29,cart_abandon
CUST05177,2025-06-26,cart_add
CUST05178,2024-10-25,site_visit
CUST05179,2025-04-12,email_open
CUST05179,2025-06-08,site_visit
CUST05179,2025-07-10,cart_abandon
CUST05180,2025-07-01,site_visit
CUST05180,2025-07-13,email_open
CUST05180,2025-07-27,site_visit
CUST05180,2025-06-14,cart_abandon
CUST05180,2025-07-30,review_submitted
CUST05180,2025-07-02,site_visit
CUST05181,2024-10-15,site_visit
CUST05182,2025-07-28,site_visit
CUST05182,2025-07-09,site_visit
CUST05182,2025-05-17,site_visit
CUST05182,2025-07-02,support_ticket
CUST05182,2025-05-09,cart_add
CUST05183,2025-02-06,review_submitted
CUST05184,2025-07-06,site_visit
CUST05184,2025-07-29,support_ticket
CUST05184,2025-07-27,site_visit
CUST05184,2025-07-24,site_visit
CUST05184,2025-07-03,email_open
CUST05184,2025-06-29,email_open
CUST05185,2025-07-22,review_submitted
CUST05185,2025-04-01,email_open
CUST05185,2025-05-20,review_submitted
CUST05185,2025-03-21,email_open
CUST05185,2025-05-03,email_open
CUST05185,2025-06-23,email_open
CUST05185,2025-05-18,cart_add
CUST05186,2025-07-26,cart_abandon
CUST05186,2025-07-01,site_visit
CUST05186,2025-07-28,site_visit
CUST05186,2025-07-11,site_visit
CUST05186,2025-07-07,cart_add
CUST05186,2025-07-26,site_visit
CUST05187,2025-03-03,site_visit
CUST05187,2025-04-30,cart_abandon
CUST05187,2025-03-25,site_visit
CUST05187,2025-05-28,site_visit
CUST05188,2024-12-22,email_open
CUST05188,2024-11-12,cart_abandon
CUST05189,2025-07-16,site_visit
CUST05189,2025-07-19,site_visit
CUST05189,2025-07-13,review_submitted
CUST05189,2025-07-17,site_visit
CUST05189,2025-07-11,review_submitted
CUST05189,2025-07-20,email_open
CUST05189,2025-06-28,email_open
CUST05189,2025-07-09,site_visit
CUST05189,2025-07-31,site_visit
CUST05189,2025-06-25,site_visit
CUST05189,2025-06-25,site_visit
CUST05189,2025-07-29,support_ticket
CUST05190,2025-04-08,cart_add
CUST05191,2025-06-11,site_visit
CUST05192,2025-03-08,email_open
CUST05192,2025-06-11,site_visit
CUST05193,2025-05-15,cart_abandon
CUST05193,2025-04-20,cart_add
CUST05193,2025-04-12,email_open
CUST05193,2025-04-19,cart_add
CUST05194,2025-07-15,email_open
CUST05194,2025-07-01,cart_add
CUST05194,2025-07-31,site_visit
CUST05194,2025-06-27,site_visit
CUST05194,2025-07-21,site_visit
CUST05195,2025-05-06,cart_add
CUST05196,2025-04-21,cart_abandon
CUST05196,2025-04-17,support_ticket
CUST05196,2025-05-13,support_ticket
CUST05196,2025-06-12,cart_abandon
CUST05197,2025-07-04,cart_add
CUST05197,2025-07-16,email_open
CUST05197,2025-04-28,cart_add
CUST05197,2025-04-29,cart_abandon
CUST05198,2024-06-11,site_visit
CUST05199,2024-12-20,site_visit
CUST05200,2024-12-29,site_visit
CUST05201,2025-02-23,site_visit
CUST05202,2025-07-30,email_open
CUST05202,2025-07-20,site_visit
CUST05202,2025-07-27,email_open
CUST05202,2025-07-26,email_open
CUST05202,2025-07-25,cart_abandon
CUST05203,2025-07-13,site_visit
CUST05203,2025-05-05,site_visit
CUST05204,2025-06-04,cart_add
CUST05204,2025-06-30,site_visit
CUST05204,2025-03-08,site_visit
CUST05204,2025-05-01,support_ticket
CUST05204,2025-07-11,cart_add
CUST05205,2025-07-18,cart_add
CUST05205,2025-07-26,site_visit
CUST05205,2025-07-22,cart_add
CUST05205,2025-07-23,email_open
CUST05205,2025-07-31,site_visit
CUST05205,2025-07-17,cart_add
CUST05205,2025-07-16,email_open
CUST05206,2025-07-07,site_visit
CUST05207,2025-06-29,site_visit
CUST05207,2025-05-13,cart_add
CUST05207,2025-06-17,site_visit
CUST05208,2024-11-25,cart_add
CUST05209,2025-06-25,site_visit
CUST05209,2025-06-20,cart_add
CUST05209,2025-07-21,review_submitted
CUST05209,2025-06-19,cart_abandon
CUST05209,2025-06-28,site_visit
