order_id,customer_id,order_date,product,quantity,discount_pct,revenue,is_first_order
ORD007162,CUST05128,2024-06-26,Niacinamide Serum,1,0,19.0,True
ORD007163,CUST05128,2024-07-10,Vitamin C Serum,2,0,44.0,False
ORD007164,CUST05129,2024-08-22,Eye Cream,1,15,22.1,True
ORD007165,CUST05130,2025-05-11,Face Mask Set,1,10,18.0,True
ORD007166,CUST05131,2024-12-01,Retinol Night Cream,2,0,64.0,True
ORD007167,CUST05132,2024-11-17,Hydrating Moisturizer,1,10,25.2,True
ORD007168,CUST05133,2024-04-02,Eye Cream,1,0,26.0,True
ORD007169,CUST05134,2024-02-11,Retinol Night Cream,3,10,86.4,True
ORD007170,CUST05135,2025-07-11,Face Mask Set,1,10,18.0,True
ORD007171,CUST05136,2024-09-14,Gentle Cleanser,1,0,16.0,True
ORD007172,CUST05137,2024-12-17,Gentle Cleanser,3,0,48.0,True
ORD007173,CUST05137,2025-01-13,Hydrating Moisturizer,1,0,28.0,False
ORD007174,CUST05138,2024-03-20,Eye Cream,2,0,52.0,True
ORD007175,CUST05139,2025-01-28,Retinol Night Cream,1,0,32.0,True
ORD007176,CUST05139,2025-02-11,Retinol Night Cream,1,0,32.0,False
ORD007177,CUST05140,2025-06-25,Niacinamide Serum,2,10,34.2,True
ORD007178,CUST05141,2024-12-07,SPF 50 Sunscreen,1,0,24.0,True
ORD007179,CUST05142,2024-04-19,Retinol Night Cream,1,0,32.0,True
ORD007180,CUST05142,2024-05-03,SPF 50 Sunscreen,2,0,48.0,False
ORD007181,CUST05143,2024-12-10,Face Mask Set,1,10,18.0,True
ORD007182,CUST05143,2024-12-24,Eye Cream,1,0,26.0,False
ORD007183,CUST05144,2025-03-20,Gentle Cleanser,2,20,25.6,True
ORD007184,CUST05146,2025-05-27,Vitamin C Serum,2,0,44.0,True
ORD007185,CUST05146,2025-06-10,Retinol Night Cream,2,0,64.0,False
ORD007186,CUST05147,2025-01-05,Retinol Night Cream,2,0,64.0,True
ORD007187,CUST05148,2025-06-07,Face Mask Set,1,15,17.0,True
ORD007188,CUST05149,2024-12-25,Niacinamide Serum,1,20,15.2,True
ORD007189,CUST05149,2025-01-21,Vitamin C Serum,2,0,44.0,False
ORD007190,CUST05150,2024-04-21,SPF 50 Sunscreen,1,25,18.0,True
ORD007191,CUST05151,2024-08-01,Gentle Cleanser,2,15,27.2,True
ORD007192,CUST05151,2025-03-29,Gentle Cleanser,1,0,16.0,False
ORD007193,CUST05152,2024-06-02,Hydrating Moisturizer,1,0,28.0,True
ORD007194,CUST05152,2024-12-08,Retinol Night Cream,1,15,27.2,False
ORD007195,CUST05153,2025-06-11,SPF 50 Sunscreen,1,0,24.0,True
ORD007196,CUST05153,2025-06-25,Retinol Night Cream,2,0,64.0,False
ORD007197,CUST05154,2025-03-17,Vitamin C Serum,3,0,66.0,True
ORD007198,CUST05155,2025-01-22,Retinol Night Cream,3,0,96.0,True
ORD007199,CUST05156,2024-07-25,Face Mask Set,1,0,20.0,True
ORD007200,CUST05157,2024-05-23,Face Mask Set,2,10,36.0,True
ORD007201,CUST05158,2025-03-16,Vitamin C Serum,3,0,66.0,True
ORD007202,CUST05159,2024-11-05,Face Mask Set,1,25,15.0,True
ORD007203,CUST05160,2024-06-13,Niacinamide Serum,1,15,16.15,True
ORD007204,CUST05162,2024-02-26,Gentle Cleanser,1,10,14.4,True
ORD007205,CUST05163,2024-08-11,Eye Cream,1,0,26.0,True
ORD007206,CUST05163,2024-10-26,Hydrating Moisturizer,1,0,28.0,False
ORD007207,CUST05163,2024-12-08,Vitamin C Serum,2,20,35.2,False
ORD007208,CUST05164,2024-11-06,Face Mask Set,1,0,20.0,True
ORD007209,CUST05166,2025-07-23,Gentle Cleanser,2,0,32.0,True
ORD007210,CUST05167,2024-06-05,Gentle Cleanser,1,0,16.0,True
ORD007211,CUST05168,2024-04-21,Retinol Night Cream,1,0,32.0,True
ORD007212,CUST05169,2024-06-04,Vitamin C Serum,1,0,22.0,True
ORD007213,CUST05169,2024-06-18,SPF 50 Sunscreen,1,0,24.0,False
ORD007214,CUST05170,2025-03-22,Vitamin C Serum,2,0,44.0,True
ORD007215,CUST05171,2024-10-15,Gentle Cleanser,2,0,32.0,True
ORD007216,CUST05172,2024-12-02,Hydrating Moisturizer,1,0,28.0,True
ORD007217,CUST05172,2024-12-16,Vitamin C Serum,2,0,44.0,False
ORD007218,CUST05173,2024-02-15,Niacinamide Serum,2,0,38.0,True
ORD007219,CUST05173,2024-04-08,SPF 50 Sunscreen,3,0,72.0,False
ORD007220,CUST05173,2024-06-24,Eye Cream,1,0,26.0,False
ORD007221,CUST05173,2024-10-03,Hydrating Moisturizer,1,15,23.8,False
ORD007222,CUST05174,2024-02-21,Hydrating Moisturizer,1,20,22.4,True
ORD007223,CUST05175,2024-10-27,Gentle Cleanser,1,0,16.0,True
ORD007224,CUST05175,2024-11-27,SPF 50 Sunscreen,1,10,21.6,False
ORD007225,CUST05177,2025-06-02,Hydrating Moisturizer,1,0,28.0,True
ORD007226,CUST05177,2025-06-16,Vitamin C Serum,1,0,22.0,False
ORD007227,CUST05178,2024-03-26,Niacinamide Serum,1,0,19.0,True
ORD007228,CUST05178,2024-04-09,Hydrating Moisturizer,1,0,28.0,False
ORD007229,CUST05179,2024-11-25,Vitamin C Serum,1,0,22.0,True
ORD007230,CUST05179,2024-12-09,Vitamin C Serum,1,0,22.0,False
ORD007231,CUST05179,2024-12-26,Eye Cream,2,0,52.0,False
ORD007232,CUST05179,2025-02-10,SPF 50 Sunscreen,1,0,24.0,False
ORD007233,CUST05180,2025-06-15,Niacinamide Serum,1,0,19.0,True
ORD007234,CUST05181,2024-09-20,Retinol Night Cream,1,0,32.0,True
ORD007235,CUST05181,2024-10-04,Hydrating Moisturizer,1,0,28.0,False
ORD007236,CUST05182,2025-04-27,SPF 50 Sunscreen,1,10,21.6,True
ORD007237,CUST05183,2024-04-25,Niacinamide Serum,1,0,19.0,True
ORD007238,CUST05183,2024-06-08,Eye Cream,1,15,22.1,False
ORD007239,CUST05183,2024-06-23,Hydrating Moisturizer,2,0,56.0,False
ORD007240,CUST05184,2025-06-26,Gentle Cleanser,3,20,38.4,True
ORD007241,CUST05185,2025-03-13,Eye Cream,1,0,26.0,True
ORD007242,CUST05186,2025-06-29,Face Mask Set,1,0,20.0,True
ORD007243,CUST05187,2025-01-24,Face Mask Set,1,10,18.0,True
ORD007244,CUST05188,2024-09-07,Gentle Cleanser,1,0,16.0,True
ORD007245,CUST05188,2024-10-04,Eye Cream,2,0,52.0,False
ORD007246,CUST05188,2025-01-28,Hydrating Moisturizer,1,25,21.0,False
ORD007247,CUST05189,2025-06-25,Eye Cream,1,10,23.4,True
ORD007248,CUST05190,2024-07-08,Hydrating Moisturizer,2,10,50.4,True
ORD007249,CUST05191,2024-08-17,Gentle Cleanser,1,0,16.0,True
ORD007250,CUST05191,2024-10-13,Vitamin C Serum,1,0,22.0,False
ORD007251,CUST05192,2025-02-07,Hydrating Moisturizer,3,0,84.0,True
ORD007252,CUST05192,2025-02-21,Vitamin C Serum,1,10,19.8,False
ORD007253,CUST05193,2025-03-21,Eye Cream,1,0,26.0,True
ORD007254,CUST05194,2025-06-20,Face Mask Set,1,0,20.0,True
ORD007255,CUST05195,2024-06-04,SPF 50 Sunscreen,2,15,40.8,True
ORD007256,CUST05195,2024-06-18,Face Mask Set,1,20,16.0,False
ORD007257,CUST05196,2025-04-08,Gentle Cleanser,2,0,32.0,True
ORD007258,CUST05197,2025-03-03,Gentle Cleanser,3,0,48.0,True
ORD007259,CUST05198,2024-03-11,SPF 50 Sunscreen,1,20,19.2,True
ORD007260,CUST05199,2024-09-21,Vitamin C Serum,3,20,52.8,True
ORD007261,CUST05199,2024-12-25,Retinol Night Cream,1,0,32.0,False
ORD007262,CUST05200,2024-07-13,Niacinamide Serum,3,15,48.45,True
ORD007263,CUST05200,2024-08-04,SPF 50 Sunscreen,2,10,43.2,False
ORD007264,CUST05201,2024-07-27,Niacinamide Serum,1,0,19.0,True
ORD007265,CUST05202,2025-07-23,Vitamin C Serum,2,0,44.0,True
ORD007266,CUST05203,2024-12-30,Vitamin C Serum,1,0,22.0,True
ORD007267,CUST05203,2025-01-13,Vitamin C Serum,2,10,39.6,False
ORD007268,CUST05204,2025-02-20,Face Mask Set,1,0,20.0,True
ORD007269,CUST05205,2025-07-17,SPF 50 Sunscreen,1,25,18.0,True
ORD007270,CUST05206,2024-09-16,Niacinamide Serum,1,25,14.25,True
ORD007271,CUST05207,2025-04-11,Vitamin C Serum,2,15,37.4,True
ORD007272,CUST05208,2024-10-18,Retinol Night Cream,3,15,81.6,True
ORD007273,CUST05209,2025-05-21,Eye Cream,1,10,23.4,True
ORD007274,CUST05210,2024-05-21,Retinol Night Cream,1,0,32.0,True
ORD007275,CUST05211,2025-07-01,SPF 50 Sunscreen,1,10,21.6,True
ORD007276,CUST05212,2024-06-10,Niacinamide Serum,2,25,28.5,True
ORD007277,CUST05213,2024-08-13,Face Mask Set,1,15,17.0,True
ORD007278,CUST05213,2024-09-13,Hydrating Moisturizer,2,0,56.0,False
ORD007279,CUST05213,2024-11-08,Eye Cream,2,0,52.0,False
ORD007280,CUST05213,2025-04-16,SPF 50 Sunscreen,1,10,21.6,False
ORD007281,CUST05214,2025-03-16,Hydrating Moisturizer,1,10,25.2,True
ORD007282,CUST05214,2025-03-30,Gentle Cleanser,3,20,38.4,False
ORD007283,CUST05215,2024-09-25,Vitamin C Serum,2,0,44.0,True
ORD007284,CUST05215,2024-10-30,Hydrating Moisturizer,2,0,56.0,False
ORD007285,CUST05216,2024-12-19,Vitamin C Serum,2,0,44.0,True
ORD007286,CUST05216,2025-02-22,Niacinamide Serum,1,0,19.0,False
ORD007287,CUST05217,2024-10-27,Vitamin C Serum,2,0,44.0,True
ORD007288,CUST05217,2024-12-10,Eye Cream,1,0,26.0,False
ORD007289,CUST05217,2025-01-24,Vitamin C Serum,2,0,44.0,False
ORD007290,CUST05218,2025-03-08,SPF 50 Sunscreen,1,0,24.0,True
ORD007291,CUST05219,2024-06-16,Hydrating Moisturizer,3,20,67.2,True
ORD007292,CUST05219,2024-07-05,SPF 50 Sunscreen,1,0,24.0,False
ORD007293,CUST05220,2024-03-09,Face Mask Set,1,15,17.0,True
ORD007294,CUST05221,2024-07-23,SPF 50 Sunscreen,2,15,40.8,True
ORD007295,CUST05222,2024-11-07,Vitamin C Serum,1,0,22.0,True
ORD007296,CUST05222,2024-12-27,Gentle Cleanser,3,25,36.0,False
ORD007297,CUST05223,2024-05-14,Face Mask Set,2,25,30.0,True
ORD007298,CUST05225,2024-09-30,Vitamin C Serum,2,20,35.2,True
ORD007299,CUST05226,2024-03-09,Vitamin C Serum,1,10,19.8,True
ORD007300,CUST05227,2024-12-09,Eye Cream,1,15,22.1,True
ORD007301,CUST05227,2025-01-09,Hydrating Moisturizer,1,0,28.0,False
ORD007302,CUST05227,2025-03-07,Retinol Night Cream,2,10,57.6,False
ORD007303,CUST05228,2025-06-02,Face Mask Set,1,0,20.0,True
ORD007304,CUST05229,2024-05-05,SPF 50 Sunscreen,1,0,24.0,True
ORD007305,CUST05230,2024-12-16,Face Mask Set,2,0,40.0,True
ORD007306,CUST05231,2025-01-17,Eye Cream,1,0,26.0,True
ORD007307,CUST05232,2024-10-12,Hydrating Moisturizer,1,0,28.0,True
ORD007308,CUST05233,2025-02-09,Face Mask Set,1,0,20.0,True
ORD007309,CUST05234,2024-10-05,Vitamin C Serum,1,0,22.0,True
ORD007310,CUST05234,2024-11-19,Niacinamide Serum,1,10,17.1,False
ORD007311,CUST05235,2024-11-16,Niacinamide Serum,1,10,17.1,True
ORD007312,CUST05235,2025-03-28,SPF 50 Sunscreen,1,0,24.0,False
ORD007313,CUST05236,2024-02-07,Face Mask Set,3,15,51.0,True
ORD007314,CUST05237,2025-02-04,Vitamin C Serum,1,0,22.0,True
ORD007315,CUST05238,2025-01-12,Eye Cream,1,0,26.0,True
ORD007316,CUST05239,2024-02-24,Vitamin C Serum,1,0,22.0,True
ORD007317,CUST05239,2024-07-05,Face Mask Set,1,0,20.0,False
ORD007318,CUST05240,2024-09-08,Hydrating Moisturizer,1,0,28.0,True
ORD007319,CUST05240,2024-10-23,Eye Cream,1,0,26.0,False
ORD007320,CUST05241,2025-07-20,Niacinamide Serum,2,0,38.0,True
ORD007321,CUST05242,2024-10-12,Face Mask Set,1,20,16.0,True
ORD007322,CUST05243,2024-11-15,Face Mask Set,2,20,32.0,True
ORD007323,CUST05244,2025-06-11,Hydrating Moisturizer,2,15,47.6,True
ORD007324,CUST05245,2025-02-19,Eye Cream,2,0,52.0,True
ORD007325,CUST05245,2025-03-05,Eye Cream,2,25,39.0,False
ORD007326,CUST05246,2024-12-10,SPF 50 Sunscreen,1,15,20.4,True
ORD007327,CUST05247,2025-04-07,Retinol Night Cream,1,15,27.2,True
ORD007328,CUST05248,2025-05-21,Face Mask Set,1,0,20.0,True
ORD007329,CUST05249,2024-11-04,Retinol Night Cream,1,0,32.0,True
ORD007330,CUST05250,2024-11-09,Vitamin C Serum,1,0,22.0,True
ORD007331,CUST05251,2024-09-19,Hydrating Moisturizer,1,0,28.0,True
ORD007332,CUST05251,2024-11-22,Face Mask Set,3,0,60.0,False
ORD007333,CUST05252,2025-07-13,Face Mask Set,2,20,32.0,True
ORD007334,CUST05253,2025-02-08,Vitamin C Serum,2,15,37.4,True
ORD007335,CUST05254,2024-03-22,Face Mask Set,1,0,20.0,True
ORD007336,CUST05256,2024-11-10,SPF 50 Sunscreen,1,0,24.0,True
ORD007337,CUST05256,2025-02-07,Niacinamide Serum,2,0,38.0,False
ORD007338,CUST05256,2025-05-26,Vitamin C Serum,1,0,22.0,False
ORD007339,CUST05256,2025-06-19,Eye Cream,2,0,52.0,False
ORD007340,CUST05256,2025-07-10,Eye Cream,1,0,26.0,False
ORD007341,CUST05257,2024-03-15,Niacinamide Serum,2,0,38.0,True
ORD007342,CUST05257,2024-03-29,Hydrating Moisturizer,2,0,56.0,False
ORD007343,CUST05258,2024-11-29,Gentle Cleanser,1,15,13.6,True
ORD007344,CUST05259,2024-10-07,SPF 50 Sunscreen,1,20,19.2,True
ORD007345,CUST05260,2025-05-27,SPF 50 Sunscreen,1,20,19.2,True
ORD007346,CUST05261,2024-06-05,Eye Cream,1,0,26.0,True
ORD007347,CUST05261,2024-08-13,Niacinamide Serum,1,20,15.2,False
ORD007348,CUST05262,2025-04-28,Eye Cream,2,15,44.2,True
ORD007349,CUST05263,2024-11-30,Gentle Cleanser,2,0,32.0,True
ORD007350,CUST05263,2025-01-02,Eye Cream,1,25,19.5,False
ORD007351,CUST05263,2025-03-15,SPF 50 Sunscreen,3,0,72.0,False
ORD007352,CUST05263,2025-04-22,Retinol Night Cream,1,0,32.0,False
ORD007353,CUST05264,2024-03-07,Vitamin C Serum,1,0,22.0,True
ORD007354,CUST05265,2025-07-13,Retinol Night Cream,2,25,48.0,True
ORD007355,CUST05267,2024-07-18,Vitamin C Serum,1,20,17.6,True
ORD007356,CUST05267,2024-08-18,Face Mask Set,2,0,40.0,False
ORD007357,CUST05268,2024-11-05,Niacinamide Serum,2,0,38.0,True
ORD007358,CUST05268,2025-01-08,Niacinamide Serum,1,0,19.0,False
ORD007359,CUST05269,2025-05-17,Hydrating Moisturizer,2,15,47.6,True
ORD007360,CUST05269,2025-05-31,Eye Cream,3,10,70.2,False
ORD007361,CUST05269,2025-06-14,Gentle Cleanser,3,0,48.0,False
ORD007362,CUST05270,2024-07-27,SPF 50 Sunscreen,1,25,18.0,True
ORD007363,CUST05271,2024-05-29,Vitamin C Serum,1,0,22.0,True
ORD007364,CUST05271,2024-08-06,Face Mask Set,1,15,17.0,False
ORD007365,CUST05271,2024-09-06,Vitamin C Serum,2,25,33.0,False
ORD007366,CUST05271,2024-11-30,Niacinamide Serum,1,0,19.0,False
ORD007367,CUST05273,2024-07-22,SPF 50 Sunscreen,3,0,72.0,True
ORD007368,CUST05274,2025-03-28,Vitamin C Serum,1,25,16.5,True
ORD007369,CUST05275,2024-11-07,Eye Cream,2,0,52.0,True
ORD007370,CUST05275,2024-12-03,Niacinamide Serum,1,0,19.0,False
ORD007371,CUST05275,2025-02-13,Eye Cream,3,0,78.0,False
ORD007372,CUST05276,2024-06-14,Face Mask Set,1,0,20.0,True
ORD007373,CUST05277,2024-05-13,Hydrating Moisturizer,1,0,28.0,True
ORD007374,CUST05279,2025-06-26,Face Mask Set,1,0,20.0,True
ORD007375,CUST05280,2024-08-25,SPF 50 Sunscreen,1,15,20.4,True
ORD007376,CUST05280,2024-10-05,SPF 50 Sunscreen,1,15,20.4,False
ORD007377,CUST05281,2025-07-23,Retinol Night Cream,1,0,32.0,True
ORD007378,CUST05282,2024-11-11,Gentle Cleanser,1,0,16.0,True
ORD007379,CUST05282,2025-02-09,Gentle Cleanser,1,0,16.0,False
ORD007380,CUST05282,2025-03-15,Gentle Cleanser,1,0,16.0,False
ORD007381,CUST05283,2024-05-23,SPF 50 Sunscreen,1,0,24.0,True
ORD007382,CUST05284,2025-06-06,Vitamin C Serum,1,0,22.0,True
ORD007383,CUST05285,2024-11-03,Eye Cream,1,0,26.0,True
ORD007384,CUST05286,2025-02-13,SPF 50 Sunscreen,1,0,24.0,True
ORD007385,CUST05287,2025-07-22,Niacinamide Serum,2,0,38.0,True
ORD007386,CUST05288,2024-03-02,Hydrating Moisturizer,1,0,28.0,True
ORD007387,CUST05288,2024-03-16,SPF 50 Sunscreen,1,10,21.6,False
ORD007388,CUST05289,2024-03-30,Eye Cream,1,0,26.0,True
ORD007389,CUST05290,2025-02-19,SPF 50 Sunscreen,1,0,24.0,True
ORD007390,CUST05291,2024-07-12,Eye Cream,1,25,19.5,True
ORD007391,CUST05292,2024-05-26,Niacinamide Serum,1,0,19.0,True
ORD007392,CUST05292,2024-10-04,Eye Cream,1,0,26.0,False
ORD007393,CUST05293,2024-02-25,SPF 50 Sunscreen,1,0,24.0,True
ORD007394,CUST05293,2024-03-25,Face Mask Set,2,0,40.0,False
ORD007395,CUST05294,2024-02-16,Niacinamide Serum,1,0,19.0,True
ORD007396,CUST05295,2025-03-25,Niacinamide Serum,2,0,38.0,True
ORD007397,CUST05295,2025-05-19,SPF 50 Sunscreen,2,0,48.0,False
ORD007398,CUST05296,2024-04-24,Niacinamide Serum,2,0,38.0,True
ORD007399,CUST05296,2024-05-08,Gentle Cleanser,1,25,12.0,False
ORD007400,CUST05297,2024-11-06,Niacinamide Serum,1,25,14.25,True
ORD007401,CUST05298,2024-12-17,Vitamin C Serum,1,0,22.0,True
ORD007402,CUST05300,2024-02-20,Retinol Night Cream,1,0,32.0,True
ORD007403,CUST05300,2024-03-05,Vitamin C Serum,2,10,39.6,False
ORD007404,CUST05302,2024-02-09,Face Mask Set,1,25,15.0,True
ORD007405,CUST05302,2024-03-18,Niacinamide Serum,1,25,14.25,False
ORD007406,CUST05303,2025-03-17,Gentle Cleanser,1,0,16.0,True
ORD007407,CUST05305,2024-10-19,Hydrating Moisturizer,1,15,23.8,True
ORD007408,CUST05306,2024-11-25,Retinol Night Cream,1,0,32.0,True
ORD007409,CUST05306,2025-05-19,Hydrating Moisturizer,1,0,28.0,False
ORD007410,CUST05307,2024-11-09,Eye Cream,3,20,62.4,True
ORD007411,CUST05308,2024-09-22,Hydrating Moisturizer,2,15,47.6,True
ORD007412,CUST05308,2024-10-06,Niacinamide Serum,1,0,19.0,False
ORD007413,CUST05309,2025-06-03,Face Mask Set,1,0,20.0,True
ORD007414,CUST05310,2025-06-07,Niacinamide Serum,1,0,19.0,True
ORD007415,CUST05311,2024-08-18,Niacinamide Serum,2,0,38.0,True
ORD007416,CUST05312,2024-12-21,Hydrating Moisturizer,1,0,28.0,True
ORD007417,CUST05313,2025-06-19,Niacinamide Serum,1,15,16.15,True
ORD007418,CUST05314,2025-07-07,Retinol Night Cream,1,0,32.0,True
ORD007419,CUST05315,2024-11-15,Niacinamide Serum,2,25,28.5,True
ORD007420,CUST05316,2024-10-29,Face Mask Set,2,0,40.0,True
ORD007421,CUST05317,2024-07-10,Hydrating Moisturizer,1,15,23.8,True
ORD007422,CUST05319,2024-04-28,Niacinamide Serum,1,0,19.0,True
ORD007423,CUST05320,2024-12-09,Niacinamide Serum,2,0,38.0,True
ORD007424,CUST05320,2024-12-23,SPF 50 Sunscreen,3,0,72.0,False
ORD007425,CUST05321,2024-07-15,Gentle Cleanser,1,0,16.0,True
ORD007426,CUST05321,2024-08-24,Face Mask Set,2,0,40.0,False
ORD007427,CUST05321,2024-09-17,Hydrating Moisturizer,1,20,22.4,False
ORD007428,CUST05321,2024-10-01,Retinol Night Cream,2,15,54.4,False
ORD007429,CUST05322,2024-07-10,SPF 50 Sunscreen,1,0,24.0,True
ORD007430,CUST05322,2024-07-24,Niacinamide Serum,1,0,19.0,False
ORD007431,CUST05323,2024-10-03,Vitamin C Serum,1,0,22.0,True
ORD007432,CUST05324,2025-08-02,Hydrating Moisturizer,1,25,21.0,True
ORD007433,CUST05325,2024-03-05,Eye Cream,1,0,26.0,True
ORD007434,CUST05326,2024-12-08,Vitamin C Serum,1,0,22.0,True
ORD007435,CUST05327,2024-03-22,Retinol Night Cream,3,15,81.6,True
ORD007436,CUST05328,2024-05-06,Niacinamide Serum,1,0,19.0,True
ORD007437,CUST05329,2024-10-21,Retinol Night Cream,2,0,64.0,True
ORD007438,CUST05329,2025-01-31,Niacinamide Serum,2,0,38.0,False
ORD007439,CUST05329,2025-02-24,SPF 50 Sunscreen,2,0,48.0,False
ORD007440,CUST05330,2024-11-18,Hydrating Moisturizer,2,0,56.0,True
ORD007441,CUST05330,2024-12-13,SPF 50 Sunscreen,3,0,72.0,False
ORD007442,CUST05331,2024-06-30,SPF 50 Sunscreen,1,25,18.0,True
ORD007443,CUST05331,2024-07-16,Hydrating Moisturizer,1,0,28.0,False
ORD007444,CUST05331,2024-08-16,Face Mask Set,2,0,40.0,False
ORD007445,CUST05332,2024-08-04,Niacinamide Serum,1,0,19.0,True
ORD007446,CUST05333,2024-03-24,Gentle Cleanser,1,0,16.0,True
ORD007447,CUST05334,2024-07-25,Eye Cream,3,25,58.5,True
ORD007448,CUST05334,2024-08-08,Vitamin C Serum,1,0,22.0,False
ORD007449,CUST05334,2024-09-13,Retinol Night Cream,3,0,96.0,False
ORD007450,CUST05334,2024-10-24,Niacinamide Serum,2,20,30.4,False
ORD007451,CUST05334,2025-04-05,Gentle Cleanser,2,25,24.0,False
ORD007452,CUST05335,2025-07-10,SPF 50 Sunscreen,2,0,48.0,True
ORD007453,CUST05336,2025-06-29,Eye Cream,3,0,78.0,True
ORD007454,CUST05337,2024-08-18,Gentle Cleanser,3,0,48.0,True
ORD007455,CUST05338,2024-12-06,Hydrating Moisturizer,1,0,28.0,True
ORD007456,CUST05339,2025-06-13,Eye Cream,1,25,19.5,True
ORD007457,CUST05340,2024-02-06,Hydrating Moisturizer,2,25,42.0,True
ORD007458,CUST05340,2024-04-07,Retinol Night Cream,2,15,54.4,False
ORD007459,CUST05342,2025-06-30,Niacinamide Serum,3,0,57.0,True
ORD007460,CUST05343,2024-03-28,Vitamin C Serum,1,0,22.0,True
ORD007461,CUST05344,2024-05-12,SPF 50 Sunscreen,1,25,18.0,True
ORD007462,CUST05344,2024-07-03,Hydrating Moisturizer,1,0,28.0,False
ORD007463,CUST05345,2025-07-08,Retinol Night Cream,1,25,24.0,True
ORD007464,CUST05346,2024-11-23,Vitamin C Serum,1,0,22.0,True
ORD007465,CUST05347,2024-02-09,Face Mask Set,3,0,60.0,True
ORD007466,CUST05347,2024-08-27,Vitamin C Serum,1,0,22.0,False
ORD007467,CUST05348,2024-06-29,Eye Cream,1,25,19.5,True
ORD007468,CUST05348,2024-08-15,Retinol Night Cream,1,0,32.0,False
ORD007469,CUST05349,2024-10-28,Niacinamide Serum,2,0,38.0,True
ORD007470,CUST05350,2025-02-05,Eye Cream,2,0,52.0,True
ORD007471,CUST05350,2025-06-09,Niacinamide Serum,1,0,19.0,False
ORD007472,CUST05350,2025-06-23,Vitamin C Serum,1,0,22.0,False
ORD007473,CUST05351,2025-02-27,Eye Cream,2,10,46.8,True
ORD007474,CUST05352,2025-07-29,Hydrating Moisturizer,1,15,23.8,True
ORD007475,CUST05353,2024-07-19,Retinol Night Cream,2,0,64.0,True
ORD007476,CUST05354,2024-11-26,Retinol Night Cream,1,25,24.0,True
ORD007477,CUST05355,2024-11-23,Hydrating Moisturizer,1,0,28.0,True
ORD007478,CUST05356,2024-09-30,Vitamin C Serum,2,0,44.0,True
ORD007479,CUST05357,2024-05-15,Face Mask Set,1,0,20.0,True
ORD007480,CUST05357,2024-06-12,Retinol Night Cream,1,0,32.0,False
ORD007481,CUST05358,2025-07-19,SPF 50 Sunscreen,2,15,40.8,True
ORD007482,CUST05359,2025-05-13,SPF 50 Sunscreen,1,0,24.0,True
ORD007483,CUST05359,2025-06-05,Hydrating Moisturizer,1,0,28.0,False
ORD007484,CUST05360,2024-11-12,Hydrating Moisturizer,1,15,23.8,True
ORD007485,CUST05360,2025-01-19,Retinol Night Cream,1,0,32.0,False
ORD007486,CUST05360,2025-02-28,Gentle Cleanser,3,0,48.0,False
ORD007487,CUST05361,2024-12-16,Retinol Night Cream,1,0,32.0,True
ORD007488,CUST05361,2025-01-03,Eye Cream,1,0,26.0,False
ORD007489,CUST05361,2025-03-13,Hydrating Moisturizer,1,0,28.0,False
ORD007490,CUST05361,2025-06-11,Niacinamide Serum,2,0,38.0,False
ORD007491,CUST05361,2025-06-27,Hydrating Moisturizer,2,0,56.0,False
ORD007492,CUST05362,2024-06-17,Eye Cream,2,0,52.0,True
ORD007493,CUST05363,2024-11-26,Gentle Cleanser,1,15,13.6,True
ORD007494,CUST05364,2025-02-05,Eye Cream,3,0,78.0,True
ORD007495,CUST05364,2025-03-04,Face Mask Set,1,10,18.0,False
ORD007496,CUST05364,2025-03-31,Retinol Night Cream,3,0,96.0,False
ORD007497,CUST05365,2024-11-17,SPF 50 Sunscreen,1,10,21.6,True
ORD007498,CUST05365,2024-12-01,Retinol Night Cream,2,0,64.0,False
ORD007499,CUST05365,2025-05-02,Eye Cream,2,10,46.8,False
ORD007500,CUST05366,2025-07-27,Retinol Night Cream,1,20,25.6,True
ORD007501,CUST05367,2024-12-18,Niacinamide Serum,1,0,19.0,True
ORD007502,CUST05368,2024-09-12,Retinol Night Cream,2,0,64.0,True
ORD007503,CUST05368,2024-12-24,Retinol Night Cream,2,0,64.0,False
ORD007504,CUST05369,2025-03-25,Hydrating Moisturizer,1,0,28.0,True
ORD007505,CUST05371,2024-09-18,Hydrating Moisturizer,1,0,28.0,True
ORD007506,CUST05371,2024-10-02,Niacinamide Serum,1,0,19.0,False
ORD007507,CUST05372,2024-08-25,Eye Cream,1,15,22.1,True
ORD007508,CUST05373,2024-10-16,Retinol Night Cream,2,25,48.0,True
ORD007509,CUST05374,2025-03-29,Vitamin C Serum,1,25,16.5,True
ORD007510,CUST05375,2024-11-08,Retinol Night Cream,2,0,64.0,True
ORD007511,CUST05375,2024-11-22,Niacinamide Serum,2,0,38.0,False
ORD007512,CUST05376,2025-04-05,SPF 50 Sunscreen,1,0,24.0,True
ORD007513,CUST05377,2024-12-05,Retinol Night Cream,1,0,32.0,True
ORD007514,CUST05378,2024-08-23,Hydrating Moisturizer,1,0,28.0,True
ORD007515,CUST05379,2025-04-18,Retinol Night Cream,2,0,64.0,True
ORD007516,CUST05379,2025-06-28,Hydrating Moisturizer,1,10,25.2,False
ORD007517,CUST05379,2025-07-12,Face Mask Set,1,0,20.0,False
ORD007518,CUST05380,2024-06-22,Eye Cream,1,0,26.0,True
