customer_id,signup_date,acquisition_channel,country,age_band,gender
CUST05035,2024-05-12,Meta Ads,UAE,35-44,Other
CUST05036,2024-09-15,Organic/SEO,USA,18-24,Female
CUST05037,2024-12-20,Meta Ads,UK,18-24,Male
CUST05038,2025-07-12,Organic/SEO,India,18-24,Female
CUST05039,2025-02-24,Email/Referral,USA,45-54,Male
CUST05040,2025-06-17,Meta Ads,UAE,25-34,Female
CUST05041,2025-03-17,Meta Ads,UAE,45-54,Female
CUST05042,2024-12-11,Meta Ads,UAE,18-24,Female
CUST05043,2024-05-27,Google Ads,UAE,35-44,Male
CUST05044,2025-01-15,Organic/SEO,Saudi Arabia,55+,Female
CUST05045,2024-12-23,Email/Referral,UAE,25-34,Female
CUST05046,2024-12-15,Organic/SEO,Kuwait,25-34,Female
CUST05047,2024-11-10,Google Ads,India,25-34,Female
CUST05048,2024-11-20,Meta Ads,UAE,35-44,Female
CUST05049,2024-08-16,Meta Ads,USA,25-34,Female
CUST05050,2024-11-18,Google Ads,UAE,25-34,Female
CUST05051,2024-05-31,Organic/SEO,India,35-44,Female
CUST05052,2025-04-12,Organic/SEO,USA,35-44,Female
CUST05053,2024-05-24,Email/Referral,UAE,35-44,Female
CUST05054,2024-03-23,Google Ads,Kuwait,35-44,Female
CUST05055,2024-10-19,Email/Referral,UAE,25-34,Female
CUST05056,2025-01-09,Meta Ads,Saudi Arabia,25-34,Female
CUST05057,2024-10-20,Meta Ads,Kuwait,25-34,Female
CUST05058,2024-07-09,Email/Referral,India,25-34,Male
CUST05059,2024-11-29,Meta Ads,Qatar,18-24,Female
CUST05060,2024-08-25,Google Ads,UAE,25-34,Female
CUST05061,2025-06-22,Meta Ads,Saudi Arabia,45-54,Male
CUST05062,2025-06-17,Meta Ads,Saudi Arabia,35-44,Female
CUST05063,2024-11-13,Email/Referral,UAE,18-24,Male
CUST05064,2024-08-11,Organic/SEO,Kuwait,25-34,Female
CUST05065,2025-03-01,Organic/SEO,UAE,25-34,Female
CUST05066,2024-02-23,Organic/SEO,India,25-34,Male
CUST05067,2024-11-05,Meta Ads,UAE,35-44,Female
CUST05068,2024-08-17,Influencer,USA,25-34,Female
CUST05069,2025-06-16,Meta Ads,UK,18-24,Female
CUST05070,2024-02-08,Meta Ads,UAE,45-54,Female
CUST05071,2024-11-27,Google Ads,Kuwait,25-34,Female
CUST05072,2025-03-03,Google Ads,Qatar,25-34,Female
CUST05073,2024-11-08,Email/Referral,UAE,18-24,Female
CUST05074,2024-03-24,Organic/SEO,UAE,35-44,Female
CUST05075,2025-07-14,Email/Referral,USA,35-44,Female
CUST05076,2024-11-17,Email/Referral,Saudi Arabia,25-34,Female
CUST05077,2024-12-19,Google Ads,India,35-44,Female
CUST05078,2024-06-18,Meta Ads,UAE,18-24,Female
CUST05079,2024-11-08,Influencer,Saudi Arabia,25-34,Female
CUST05080,2024-10-15,Meta Ads,Saudi Arabia,35-44,Female
CUST05081,2024-03-17,Email/Referral,UAE,45-54,Female
CUST05082,2024-04-05,Google Ads,USA,35-44,Female
CUST05083,2025-05-01,Organic/SEO,India,55+,Female
CUST05084,2024-06-20,Google Ads,USA,18-24,Male
CUST05085,2024-05-29,Meta Ads,India,25-34,Female
CUST05086,2024-11-14,Influencer,UAE,25-34,Female
CUST05087,2025-03-21,Organic/SEO,Kuwait,35-44,Female
CUST05088,2024-03-09,Influencer,UAE,18-24,Female
CUST05089,2024-12-05,Google Ads,UK,25-34,Female
CUST05090,2024-04-13,Organic/SEO,Kuwait,25-34,Female
CUST05091,2024-02-23,Email/Referral,Saudi Arabia,25-34,Female
CUST05092,2024-03-04,Organic/SEO,Kuwait,35-44,Female
CUST05093,2025-04-29,Email/Referral,USA,25-34,Female
CUST05094,2024-04-12,Meta Ads,India,35-44,Male
CUST05095,2024-02-28,Influencer,UK,25-34,Male
CUST05096,2024-10-20,Google Ads,UAE,25-34,Female
CUST05097,2025-05-05,Organic/SEO,Saudi Arabia,45-54,Male
CUST05098,2024-06-30,Google Ads,UAE,18-24,Male
CUST05099,2024-10-10,Influencer,UAE,25-34,Female
CUST05100,2024-02-25,Organic/SEO,UAE,25-34,Female
CUST05101,2024-10-27,Meta Ads,India,18-24,Female
CUST05102,2024-12-05,Google Ads,UAE,35-44,Female
CUST05103,2024-12-03,Meta Ads,UAE,55+,Male
CUST05104,2024-08-14,Meta Ads,Saudi Arabia,18-24,Female
CUST05105,2024-08-02,Google Ads,Kuwait,35-44,Male
CUST05106,2024-04-05,Meta Ads,Qatar,45-54,Female
CUST05107,2024-09-07,Meta Ads,India,45-54,Female
CUST05108,2024-04-01,Influencer,UAE,18-24,Female
CUST05109,2025-03-19,Meta Ads,USA,35-44,Male
CUST05110,2025-07-10,Influencer,UAE,45-54,Female
CUST05111,2025-07-12,Google Ads,UAE,45-54,Female
CUST05112,2025-05-18,Meta Ads,UAE,25-34,Female
CUST05113,2024-12-14,Meta Ads,UAE,25-34,Male
CUST05114,2025-02-07,Meta Ads,Kuwait,18-24,Female
CUST05115,2024-07-14,Google Ads,Kuwait,25-34,Female
CUST05116,2024-12-25,Google Ads,Kuwait,18-24,Male
CUST05117,2024-10-31,Meta Ads,UAE,25-34,Female
CUST05118,2024-11-07,Meta Ads,UAE,25-34,Female
CUST05119,2025-03-14,Meta Ads,Saudi Arabia,25-34,Female
CUST05120,2024-07-12,Email/Referral,USA,25-34,Female
CUST05121,2024-08-04,Meta Ads,UAE,18-24,Male
CUST05122,2025-06-18,Meta Ads,UAE,25-34,Female
CUST05123,2024-03-06,Meta Ads,Saudi Arabia,25-34,Female
CUST05124,2024-11-08,Organic/SEO,USA,25-34,Female
CUST05125,2025-06-13,Meta Ads,India,55+,Female
CUST05126,2024-12-18,Email/Referral,USA,25-34,Female
CUST05127,2024-11-25,Organic/SEO,UAE,25-34,Female
CUST05128,2024-06-24,Influencer,UAE,25-34,Female
CUST05129,2024-08-22,Meta Ads,UK,55+,Female
CUST05130,2025-05-10,Meta Ads,India,25-34,Male
CUST05131,2024-11-29,Google Ads,Kuwait,18-24,Female
CUST05132,2024-11-17,Meta Ads,Saudi Arabia,35-44,Female
CUST05133,2024-04-01,Organic/SEO,India,25-34,Female
CUST05134,2024-02-10,Meta Ads,Saudi Arabia,25-34,Male
CUST05135,2025-07-08,Influencer,UK,25-34,Female
CUST05136,2024-09-13,Email/Referral,India,25-34,Female
CUST05137,2024-12-15,Google Ads,Saudi Arabia,25-34,Female
CUST05138,2024-03-20,Influencer,USA,45-54,Female
CUST05139,2025-01-27,Google Ads,Saudi Arabia,35-44,Female
CUST05140,2025-06-22,Meta Ads,India,35-44,Male
CUST05141,2024-12-05,Meta Ads,UK,45-54,Female
CUST05142,2024-04-17,Google Ads,India,35-44,Female
CUST05143,2024-12-07,Meta Ads,Saudi Arabia,45-54,Female
CUST05144,2025-03-19,Organic/SEO,UAE,25-34,Female
CUST05145,2024-10-01,Influencer,India,45-54,Female
CUST05146,2025-05-27,Meta Ads,UAE,25-34,Male
CUST05147,2025-01-02,Meta Ads,Kuwait,25-34,Female
CUST05148,2025-06-06,Meta Ads,Saudi Arabia,25-34,Female
CUST05149,2024-12-23,Google Ads,India,35-44,Female
CUST05150,2024-04-20,Google Ads,UK,45-54,Female
CUST05151,2024-07-29,Email/Referral,UAE,18-24,Female
CUST05152,2024-06-02,Email/Referral,Kuwait,35-44,Female
CUST05153,2025-06-11,Influencer,USA,25-34,Female
CUST05154,2025-03-16,Google Ads,UAE,35-44,Female
CUST05155,2025-01-22,Organic/SEO,UAE,25-34,Female
CUST05156,2024-07-24,Google Ads,Saudi Arabia,35-44,Female
CUST05157,2024-05-23,Influencer,USA,25-34,Female
CUST05158,2025-03-13,Google Ads,UK,25-34,Other
CUST05159,2024-11-05,Meta Ads,UAE,35-44,Female
CUST05160,2024-06-13,Meta Ads,USA,35-44,Female
CUST05161,2024-12-20,Influencer,India,35-44,Female
CUST05162,2024-02-25,Google Ads,Saudi Arabia,35-44,Female
CUST05163,2024-08-10,Google Ads,UAE,18-24,Female
CUST05164,2024-11-04,Organic/SEO,India,55+,Male
CUST05165,2024-05-01,Meta Ads,UAE,35-44,Female
CUST05166,2025-07-21,Organic/SEO,India,35-44,Female
CUST05167,2024-06-05,Influencer,India,18-24,Female
CUST05168,2024-04-20,Meta Ads,UK,55+,Female
CUST05169,2024-06-03,Organic/SEO,UAE,18-24,Female
CUST05170,2025-03-21,Email/Referral,India,35-44,Female
CUST05171,2024-10-12,Meta Ads,Saudi Arabia,25-34,Female
CUST05172,2024-12-01,Organic/SEO,India,35-44,Female
CUST05173,2024-02-13,Email/Referral,UAE,35-44,Male
CUST05174,2024-02-21,Meta Ads,Qatar,35-44,Female
CUST05175,2024-10-25,Meta Ads,USA,35-44,Female
CUST05176,2025-04-19,Meta Ads,Saudi Arabia,18-24,Female
CUST05177,2025-05-31,Organic/SEO,Saudi Arabia,18-24,Female
CUST05178,2024-03-24,Influencer,UAE,55+,Female
CUST05179,2024-11-23,Email/Referral,UK,25-34,Male
CUST05180,2025-06-13,Organic/SEO,UK,35-44,Female
CUST05181,2024-09-20,Organic/SEO,UAE,35-44,Female
CUST05182,2025-04-27,Google Ads,USA,18-24,Female
CUST05183,2024-04-22,Email/Referral,UAE,25-34,Female
CUST05184,2025-06-23,Email/Referral,India,45-54,Female
CUST05185,2025-03-10,Email/Referral,UAE,35-44,Female
CUST05186,2025-06-26,Organic/SEO,Kuwait,35-44,Male
CUST05187,2025-01-22,Influencer,UAE,18-24,Male
CUST05188,2024-09-05,Organic/SEO,UAE,18-24,Female
CUST05189,2025-06-25,Meta Ads,India,18-24,Male
CUST05190,2024-07-08,Meta Ads,India,25-34,Female
CUST05191,2024-08-14,Email/Referral,Qatar,18-24,Female
CUST05192,2025-02-07,Meta Ads,UAE,45-54,Female
CUST05193,2025-03-19,Influencer,USA,45-54,Male
CUST05194,2025-06-20,Meta Ads,Kuwait,35-44,Female
CUST05195,2024-06-03,Meta Ads,India,25-34,Female
CUST05196,2025-04-07,Influencer,India,25-34,Female
CUST05197,2025-03-02,Meta Ads,India,25-34,Female
CUST05198,2024-03-10,Meta Ads,India,45-54,Male
CUST05199,2024-09-19,Meta Ads,Saudi Arabia,25-34,Female
CUST05200,2024-07-13,Meta Ads,UAE,18-24,Female
CUST05201,2024-07-26,Google Ads,India,35-44,Other
CUST05202,2025-07-20,Google Ads,UK,45-54,Female
CUST05203,2024-12-30,Meta Ads,USA,25-34,Female
CUST05204,2025-02-17,Influencer,Saudi Arabia,25-34,Male
CUST05205,2025-07-16,Google Ads,UAE,18-24,Female
CUST05206,2024-09-13,Meta Ads,UK,35-44,Female
CUST05207,2025-04-10,Influencer,Saudi Arabia,25-34,Female
CUST05208,2024-10-18,Meta Ads,Kuwait,55+,Female
CUST05209,2025-05-21,Meta Ads,UAE,45-54,Female
CUST05210,2024-05-21,Google Ads,USA,35-44,Female
CUST05211,2025-06-29,Google Ads,UK,18-24,Male
CUST05212,2024-06-10,Meta Ads,Saudi Arabia,18-24,Female
CUST05213,2024-08-10,Influencer,UAE,25-34,Female
CUST05214,2025-03-13,Google Ads,India,18-24,Female
CUST05215,2024-09-23,Google Ads,Saudi Arabia,45-54,Female
CUST05216,2024-12-17,Email/Referral,Kuwait,35-44,Female
CUST05217,2024-10-24,Email/Referral,India,18-24,Female
CUST05218,2025-03-05,Organic/SEO,Saudi Arabia,25-34,Female
CUST05219,2024-06-14,Meta Ads,UK,25-34,Other
CUST05220,2024-03-07,Email/Referral,UAE,18-24,Female
CUST05221,2024-07-23,Google Ads,USA,55+,Female
CUST05222,2024-11-05,Influencer,UAE,35-44,Female
CUST05223,2024-05-13,Google Ads,Kuwait,45-54,Male
CUST05224,2024-08-30,Meta Ads,UAE,25-34,Female
CUST05225,2024-09-27,Google Ads,UAE,25-34,Female
CUST05226,2024-03-06,Meta Ads,Saudi Arabia,18-24,Female
CUST05227,2024-12-07,Email/Referral,India,18-24,Male
CUST05228,2025-05-30,Google Ads,Qatar,45-54,Male
CUST05229,2024-05-03,Influencer,UAE,45-54,Female
CUST05230,2024-12-13,Email/Referral,India,25-34,Female
CUST05231,2025-01-14,Organic/SEO,USA,25-34,Female
CUST05232,2024-10-09,Organic/SEO,Saudi Arabia,18-24,Male
CUST05233,2025-02-07,Google Ads,Saudi Arabia,25-34,Female
CUST05234,2024-10-03,Meta Ads,Kuwait,35-44,Male
CUST05235,2024-11-14,Organic/SEO,UAE,25-34,Female
CUST05236,2024-02-05,Meta Ads,UK,18-24,Other
CUST05237,2025-02-02,Google Ads,UAE,45-54,Female
CUST05238,2025-01-11,Meta Ads,Qatar,35-44,Male
CUST05239,2024-02-24,Meta Ads,India,35-44,Female
CUST05240,2024-09-08,Organic/SEO,UK,35-44,Male
CUST05241,2025-07-18,Email/Referral,UK,25-34,Female
CUST05242,2024-10-10,Meta Ads,UAE,35-44,Female
CUST05243,2024-11-13,Meta Ads,India,25-34,Female
CUST05244,2025-06-11,Influencer,India,35-44,Male
CUST05245,2025-02-17,Google Ads,UAE,35-44,Male
CUST05246,2024-12-07,Meta Ads,Kuwait,25-34,Male
CUST05247,2025-04-07,Influencer,UAE,18-24,Female
CUST05248,2025-05-18,Meta Ads,India,25-34,Female
CUST05249,2024-11-01,Influencer,USA,35-44,Female
CUST05250,2024-11-06,Email/Referral,Saudi Arabia,45-54,Female
CUST05251,2024-09-18,Email/Referral,USA,45-54,Male
CUST05252,2025-07-10,Meta Ads,Qatar,25-34,Female
CUST05253,2025-02-05,Email/Referral,UAE,35-44,Female
CUST05254,2024-03-22,Email/Referral,Saudi Arabia,25-34,Female
CUST05255,2025-05-17,Google Ads,India,55+,Female
CUST05256,2024-11-07,Organic/SEO,Kuwait,35-44,Female
CUST05257,2024-03-13,Organic/SEO,UAE,25-34,Male
CUST05258,2024-11-26,Google Ads,UAE,18-24,Female
CUST05259,2024-10-07,Meta Ads,UAE,35-44,Female
CUST05260,2025-05-26,Google Ads,UAE,25-34,Female
CUST05261,2024-06-03,Influencer,UAE,55+,Female
CUST05262,2025-04-25,Meta Ads,UAE,25-34,Female
CUST05263,2024-11-28,Email/Referral,UAE,25-34,Female
CUST05264,2024-03-05,Organic/SEO,India,18-24,Female
CUST05265,2025-07-13,Google Ads,UAE,18-24,Female
CUST05266,2024-11-16,Meta Ads,UAE,55+,Female
CUST05267,2024-07-18,Google Ads,India,18-24,Female
CUST05268,2024-11-04,Google Ads,Saudi Arabia,55+,Female
CUST05269,2025-05-14,Meta Ads,UAE,55+,Male
CUST05270,2024-07-26,Email/Referral,UK,25-34,Female
CUST05271,2024-05-28,Organic/SEO,India,35-44,Female
CUST05272,2024-04-19,Email/Referral,UK,45-54,Male
CUST05273,2024-07-22,Meta Ads,UK,55+,Female
CUST05274,2025-03-27,Google Ads,Saudi Arabia,25-34,Female
CUST05275,2024-11-05,Email/Referral,UAE,35-44,Female
CUST05276,2024-06-14,Google Ads,UAE,25-34,Female
CUST05277,2024-05-12,Organic/SEO,USA,25-34,Male
CUST05278,2024-08-14,Meta Ads,UK,35-44,Female
CUST05279,2025-06-25,Meta Ads,UK,45-54,Female
CUST05280,2024-08-22,Google Ads,Saudi Arabia,18-24,Female
CUST05281,2025-07-23,Meta Ads,USA,18-24,Female
CUST05282,2024-11-08,Email/Referral,UAE,25-34,Female
CUST05283,2024-05-20,Organic/SEO,India,35-44,Female
CUST05284,2025-06-03,Meta Ads,USA,18-24,Female
CUST05285,2024-11-01,Google Ads,UK,35-44,Female
CUST05286,2025-02-13,Meta Ads,India,45-54,Female
CUST05287,2025-07-21,Google Ads,Kuwait,35-44,Female
CUST05288,2024-03-02,Meta Ads,Saudi Arabia,25-34,Female
CUST05289,2024-03-30,Meta Ads,India,25-34,Male
CUST05290,2025-02-19,Google Ads,UK,35-44,Female
CUST05291,2024-07-12,Meta Ads,UAE,35-44,Female
CUST05292,2024-05-23,Meta Ads,UAE,55+,Female
CUST05293,2024-02-24,Email/Referral,India,25-34,Female
CUST05294,2024-02-14,Organic/SEO,Saudi Arabia,18-24,Female
CUST05295,2025-03-24,Influencer,Saudi Arabia,55+,Female
CUST05296,2024-04-22,Meta Ads,UK,18-24,Female
CUST05297,2024-11-04,Meta Ads,USA,35-44,Female
CUST05298,2024-12-16,Email/Referral,USA,18-24,Female
CUST05299,2024-10-14,Email/Referral,UAE,25-34,Female
CUST05300,2024-02-17,Meta Ads,UAE,25-34,Female
CUST05301,2025-03-30,Meta Ads,Saudi Arabia,18-24,Female
CUST05302,2024-02-07,Influencer,Saudi Arabia,25-34,Female
CUST05303,2025-03-16,Influencer,Qatar,18-24,Female
CUST05304,2025-06-04,Influencer,Saudi Arabia,18-24,Female
CUST05305,2024-10-17,Meta Ads,UK,25-34,Female
CUST05306,2024-11-22,Email/Referral,UAE,25-34,Male
CUST05307,2024-11-06,Organic/SEO,Kuwait,45-54,Female
CUST05308,2024-09-20,Organic/SEO,UAE,35-44,Male
CUST05309,2025-06-01,Influencer,UK,25-34,Female
CUST05310,2025-06-04,Organic/SEO,USA,55+,Female
CUST05311,2024-08-17,Google Ads,UAE,35-44,Female
CUST05312,2024-12-20,Email/Referral,Saudi Arabia,55+,Female
CUST05313,2025-06-19,Google Ads,UK,25-34,Female
CUST05314,2025-07-07,Google Ads,India,25-34,Female
CUST05315,2024-11-15,Google Ads,Saudi Arabia,25-34,Male
CUST05316,2024-10-29,Google Ads,UAE,25-34,Female
CUST05317,2024-07-10,Meta Ads,UAE,35-44,Male
CUST05318,2025-07-05,Meta Ads,India,25-34,Female
CUST05319,2024-04-28,Google Ads,UAE,45-54,Female
CUST05320,2024-12-06,Influencer,Qatar,18-24,Female
CUST05321,2024-07-13,Influencer,UAE,18-24,Female
CUST05322,2024-07-10,Meta Ads,UK,35-44,Female
CUST05323,2024-09-30,Google Ads,Saudi Arabia,35-44,Female
CUST05324,2025-07-30,Meta Ads,India,18-24,Female
CUST05325,2024-03-05,Meta Ads,UK,25-34,Female
CUST05326,2024-12-06,Email/Referral,Saudi Arabia,35-44,Female
CUST05327,2024-03-22,Meta Ads,Saudi Arabia,35-44,Other
CUST05328,2024-05-05,Influencer,UAE,25-34,Female
CUST05329,2024-10-21,Email/Referral,UAE,25-34,Female
CUST05330,2024-11-15,Google Ads,UAE,18-24,Female
CUST05331,2024-06-29,Organic/SEO,India,25-34,Female
CUST05332,2024-08-03,Meta Ads,Kuwait,45-54,Female
CUST05333,2024-03-24,Google Ads,Saudi Arabia,45-54,Female
CUST05334,2024-07-25,Influencer,UAE,25-34,Female
CUST05335,2025-07-10,Meta Ads,Saudi Arabia,18-24,Male
CUST05336,2025-06-28,Google Ads,USA,45-54,Female
CUST05337,2024-08-16,Google Ads,Saudi Arabia,25-34,Male
CUST05338,2024-12-03,Meta Ads,Saudi Arabia,45-54,Female
CUST05339,2025-06-11,Meta Ads,USA,18-24,Female
CUST05340,2024-02-04,Meta Ads,Saudi Arabia,18-24,Female
CUST05341,2025-04-15,Google Ads,UK,35-44,Female
CUST05342,2025-06-29,Google Ads,UAE,25-34,Female
CUST05343,2024-03-27,Google Ads,UAE,18-24,Female
CUST05344,2024-05-09,Meta Ads,UAE,25-34,Female
CUST05345,2025-07-07,Meta Ads,UK,55+,Female
CUST05346,2024-11-23,Google Ads,UAE,35-44,Female
CUST05347,2024-02-09,Email/Referral,Saudi Arabia,18-24,Female
CUST05348,2024-06-28,Meta Ads,Kuwait,18-24,Female
CUST05349,2024-10-27,Google Ads,India,25-34,Male
CUST05350,2025-02-02,Email/Referral,USA,25-34,Female
CUST05351,2025-02-27,Meta Ads,Kuwait,25-34,Female
CUST05352,2025-07-28,Meta Ads,India,25-34,Female
CUST05353,2024-07-16,Google Ads,India,18-24,Female
CUST05354,2024-11-23,Meta Ads,UAE,25-34,Female
CUST05355,2024-11-22,Google Ads,Saudi Arabia,35-44,Female
CUST05356,2024-09-30,Meta Ads,UAE,35-44,Female
CUST05357,2024-05-14,Meta Ads,India,25-34,Female
CUST05358,2025-07-17,Meta Ads,USA,35-44,Female
CUST05359,2025-05-11,Google Ads,USA,18-24,Female
CUST05360,2024-11-12,Email/Referral,UAE,18-24,Male
CUST05361,2024-12-15,Email/Referral,Saudi Arabia,35-44,Male
CUST05362,2024-06-14,Email/Referral,Kuwait,25-34,Female
CUST05363,2024-11-25,Influencer,UAE,18-24,Female
CUST05364,2025-02-04,Meta Ads,Kuwait,18-24,Female
CUST05365,2024-11-17,Email/Referral,UK,18-24,Female
CUST05366,2025-07-25,Meta Ads,India,25-34,Other
CUST05367,2024-12-18,Meta Ads,India,25-34,Male
CUST05368,2024-09-09,Google Ads,UAE,25-34,Female
CUST05369,2025-03-23,Influencer,India,25-34,Male
CUST05370,2024-05-14,Meta Ads,UK,25-34,Female
CUST05371,2024-09-17,Meta Ads,USA,35-44,Female
CUST05372,2024-08-25,Google Ads,Kuwait,25-34,Female
CUST05373,2024-10-16,Influencer,India,25-34,Male
CUST05374,2025-03-29,Meta Ads,UAE,45-54,Male
CUST05375,2024-11-08,Email/Referral,UAE,18-24,Female
CUST05376,2025-04-05,Google Ads,India,35-44,Male
CUST05377,2024-12-05,Google Ads,Saudi Arabia,25-34,Male
CUST05378,2024-08-21,Google Ads,UK,35-44,Female
CUST05379,2025-04-15,Google Ads,Kuwait,35-44,Female
CUST05380,2024-06-19,Organic/SEO,UAE,25-34,Female
CUST05381,2024-06-13,Google Ads,UAE,35-44,Female
CUST05382,2024-11-14,Google Ads,Saudi Arabia,35-44,Female
CUST05383,2024-06-30,Organic/SEO,India,35-44,Female
CUST05384,2024-02-06,Meta Ads,Kuwait,25-34,Female
CUST05385,2025-01-02,Email/Referral,Saudi Arabia,35-44,Female
CUST05386,2024-11-16,Google Ads,Saudi Arabia,25-34,Male
CUST05387,2024-10-25,Organic/SEO,Saudi Arabia,18-24,Male
CUST05388,2025-07-10,Meta Ads,Saudi Arabia,35-44,Female
CUST05389,2024-12-03,Google Ads,USA,35-44,Female
CUST05390,2025-05-17,Email/Referral,UAE,25-34,Female
CUST05391,2024-04-25,Influencer,UAE,35-44,Female
CUST05392,2024-12-02,Meta Ads,India,25-34,Female
CUST05393,2025-05-20,Organic/SEO,UK,35-44,Male
CUST05394,2024-12-07,Organic/SEO,USA,35-44,Female
CUST05395,2025-02-18,Influencer,UK,25-34,Female
CUST05396,2024-09-10,Influencer,Saudi Arabia,25-34,Male
CUST05397,2024-03-28,Influencer,USA,25-34,Male
CUST05398,2024-11-01,Organic/SEO,Saudi Arabia,25-34,Female
CUST05399,2024-09-24,Meta Ads,India,45-54,Female
CUST05400,2025-05-19,Meta Ads,UK,35-44,Male
CUST05401,2024-06-22,Google Ads,UK,35-44,Male
CUST05402,2025-07-10,Meta Ads,UAE,45-54,Female
CUST05403,2025-07-05,Meta Ads,UK,18-24,Female
CUST05404,2024-06-23,Organic/SEO,Qatar,45-54,Female
CUST05405,2024-08-25,Meta Ads,India,25-34,Male
CUST05406,2025-06-05,Email/Referral,Saudi Arabia,35-44,Male
CUST05407,2025-07-10,Meta Ads,Saudi Arabia,25-34,Female
CUST05408,2024-10-23,Google Ads,USA,35-44,Female
CUST05409,2024-08-06,Email/Referral,UAE,25-34,Female
CUST05410,2024-11-20,Influencer,UAE,35-44,Male
CUST05411,2025-01-30,Meta Ads,Saudi Arabia,18-24,Female
CUST05412,2024-07-07,Email/Referral,UAE,35-44,Female
CUST05413,2025-03-01,Google Ads,Saudi Arabia,35-44,Female
CUST05414,2024-03-03,Google Ads,USA,25-34,Female
CUST05415,2024-03-02,Influencer,India,35-44,Female
CUST05416,2024-09-19,Influencer,USA,18-24,Female
CUST05417,2024-08-29,Meta Ads,UAE,35-44,Male
CUST05418,2024-08-02,Meta Ads,Saudi Arabia,18-24,Male
CUST05419,2024-11-10,Meta Ads,Kuwait,25-34,Female
CUST05420,2024-08-06,Meta Ads,UAE,25-34,Male
CUST05421,2024-05-28,Organic/SEO,UK,25-34,Female
CUST05422,2024-07-29,Google Ads,Kuwait,45-54,Female
CUST05423,2025-07-15,Organic/SEO,Saudi Arabia,25-34,Female
CUST05424,2024-10-04,Email/Referral,UAE,25-34,Female
CUST05425,2024-10-24,Meta Ads,India,25-34,Male
CUST05426,2024-12-05,Google Ads,India,18-24,Female
CUST05427,2025-07-20,Google Ads,Saudi Arabia,25-34,Female
CUST05428,2024-06-21,Meta Ads,Kuwait,45-54,Female
CUST05429,2025-01-25,Organic/SEO,India,25-34,Female
CUST05430,2025-02-16,Meta Ads,USA,25-34,Female
CUST05431,2024-12-17,Email/Referral,Qatar,18-24,Female
CUST05432,2024-03-25,Organic/SEO,USA,45-54,Female
CUST05433,2025-01-22,Google Ads,Qatar,25-34,Female
CUST05434,2024-03-11,Influencer,USA,25-34,Male
CUST05435,2024-12-12,Google Ads,Saudi Arabia,18-24,Male
CUST05436,2025-03-03,Meta Ads,UAE,35-44,Female
CUST05437,2024-06-06,Meta Ads,India,45-54,Female
CUST05438,2025-05-04,Meta Ads,UK,18-24,Female
CUST05439,2024-02-19,Influencer,USA,25-34,Female
CUST05440,2025-05-05,Organic/SEO,USA,25-34,Female
CUST05441,2024-11-01,Organic/SEO,Saudi Arabia,18-24,Female
CUST05442,2024-06-09,Meta Ads,Saudi Arabia,25-34,Female
CUST05443,2024-04-22,Meta Ads,UAE,25-34,Female
CUST05444,2025-07-02,Google Ads,UK,25-34,Female
CUST05445,2024-03-16,Email/Referral,India,25-34,Female
CUST05446,2024-06-01,Meta Ads,UAE,18-24,Female
CUST05447,2024-08-25,Organic/SEO,UK,18-24,Female
CUST05448,2024-12-21,Google Ads,UAE,35-44,Female
CUST05449,2024-11-25,Influencer,USA,18-24,Female
CUST05450,2024-04-17,Meta Ads,Kuwait,35-44,Female
CUST05451,2024-07-17,Meta Ads,UAE,45-54,Female
CUST05452,2024-06-19,Meta Ads,Saudi Arabia,18-24,Female
CUST05453,2024-06-08,Organic/SEO,UK,25-34,Female
CUST05454,2024-10-04,Google Ads,India,55+,Female
CUST05455,2025-02-09,Meta Ads,India,25-34,Female
CUST05456,2024-06-09,Email/Referral,India,18-24,Female
CUST05457,2024-09-07,Google Ads,UK,45-54,Female
CUST05458,2024-09-21,Influencer,Kuwait,35-44,Male
CUST05459,2025-07-16,Meta Ads,India,18-24,Female
CUST05460,2025-07-03,Meta Ads,Qatar,25-34,Female
CUST05461,2025-04-09,Google Ads,India,35-44,Female
CUST05462,2024-06-21,Meta Ads,Saudi Arabia,25-34,Male
CUST05463,2024-03-13,Meta Ads,USA,25-34,Female
CUST05464,2024-08-03,Google Ads,UAE,35-44,Female
CUST05465,2024-07-03,Influencer,UK,25-34,Other
CUST05466,2024-11-14,Google Ads,Kuwait,35-44,Female
CUST05467,2025-03-26,Google Ads,UAE,18-24,Female
CUST05468,2025-05-14,Google Ads,Saudi Arabia,25-34,Female
CUST05469,2025-05-06,Influencer,UAE,25-34,Female
CUST05470,2024-09-02,Meta Ads,UK,25-34,Female
CUST05471,2025-01-30,Google Ads,India,25-34,Other
CUST05472,2024-07-31,Email/Referral,UAE,35-44,Female
CUST05473,2024-03-09,Meta Ads,USA,35-44,Female
CUST05474,2025-02-08,Organic/SEO,Kuwait,35-44,Female
CUST05475,2024-02-06,Google Ads,UK,25-34,Male
CUST05476,2024-10-02,Email/Referral,India,35-44,Female
CUST05477,2024-08-12,Organic/SEO,Saudi Arabia,25-34,Female
CUST05478,2025-02-03,Google Ads,Qatar,45-54,Female
CUST05479,2025-03-19,Influencer,UAE,25-34,Female
CUST05480,2024-07-26,Google Ads,Saudi Arabia,18-24,Female
CUST05481,2025-04-16,Meta Ads,India,25-34,Other
CUST05482,2024-07-20,Organic/SEO,India,18-24,Male
CUST05483,2024-10-25,Meta Ads,UAE,25-34,Female
